"","theta0","theta1","theta2","theta3","phi1","phi2","w"
"32",1.92800053301729,0.0306689119781158,-1.95900502688364,0.0876492768303103,-0.0613378239562316,0.0436868746921144,1.41831889429612
"33",1.92575280255077,0.0316294643843792,-1.95771784882338,0.0873737493842287,-0.0632589287687584,0.0435057328474104,1.41831889429612
"34",1.92347786783403,0.0326116765121124,-1.95642512623437,0.0870114656948209,-0.0652233530242247,0.0432471277907723,1.41831889429612
"35",1.92121880664492,0.0335799817916474,-1.9551343703248,0.0864942555815446,-0.0671599635832948,0.0431922826092644,1.41831889429612
"36",1.91895098738716,0.0345470309156145,-1.953833600191,0.0863845652185287,-0.0690940618312289,0.0430969233449959,1.41831889429612
"37",1.91675164093133,0.0354936019804523,-1.95258082480002,0.0861938466899918,-0.0709872039609046,0.0428982738142159,1.41831889429612
"38",1.91453349433628,0.0364491476399142,-1.95131822386443,0.0857965476284319,-0.0728982952798283,0.0427318479349665,1.41831889429612
"39",1.91235334382024,0.0373783630357533,-1.95006728874422,0.085463695869933,-0.0747567260715066,0.042681145255265,1.41831889429612
"40",1.91006587766949,0.0383573002611541,-1.94875875981888,0.0853622905105299,-0.0767146005223081,0.042555947762437,1.41831889429612
"41",1.90779126260956,0.0393264878869547,-1.94745333238474,0.0851118955248741,-0.0786529757739093,0.0423607201855139,1.43636255167905
"42",1.90452592091066,0.0402935890396544,-1.94614174511492,0.0847214403710279,-0.0805871780793087,0.0422500070413018,1.43636255167905
"43",1.90233637359509,0.0412305310954326,-1.94488913985514,0.0845000140826036,-0.0824610621908651,0.0421125040094575,1.43636255167905
"44",1.90012693480628,0.0421658813776843,-1.94361505134857,0.0842250080189151,-0.0843317627553686,0.0420745275291272,1.43636255167905
"45",1.89798847318189,0.0430758733517177,-1.94238658169822,0.0841490550582543,-0.0861517467034355,0.0421094822373922,1.43636255167905
"46",1.89572044230529,0.0440501995403646,-1.94109287701027,0.0842189644747844,-0.0881003990807293,0.0418974948076271,1.43636255167905
"47",1.89353406391688,0.0449830370686162,-1.93983933615011,0.0837949896152542,-0.0899660741372324,0.0418007365069353,1.43636255167905
"48",1.89129225309246,0.0459453561452134,-1.93855984440229,0.0836014730138706,-0.0918907122904268,0.0416178260310073,1.43636255167905
"49",1.88904383549743,0.0469090325719484,-1.93727510323399,0.0832356520620146,-0.0938180651438967,0.0414316665743007,1.43636255167905
"50",1.8869017811063,0.0478156920006619,-1.93603970827157,0.0828633331486014,-0.0956313840013238,0.0414260128899747,1.43636255167905
"51",1.88468948285513,0.0487658218597643,-1.9347775398795,0.0828520257799493,-0.0975316437195286,0.0412751652945325,1.43636255167905
"52",1.88247124801181,0.0497077129064862,-1.93350119608291,0.082550330589065,-0.0994154258129723,0.0412623003648889,1.43636255167905
"53",1.88023783789845,0.0506644341815584,-1.93222450724462,0.0825246007297777,-0.101328868363117,0.0411376100071178,1.43636255167905
"54",1.87797994926443,0.0516369106765295,-1.93093909510557,0.0822752200142356,-0.103273821353059,0.0409059110751235,1.43636255167905
"55",1.87581891899336,0.0525545944605944,-1.92969574861856,0.0818118221502471,-0.105109188921189,0.0408801185448508,1.43636255167905
"56",1.87361924478985,0.0535031697809951,-1.92844464973546,0.0817602370897015,-0.10700633956199,0.0406563478138123,1.43636255167905
"57",1.87149089900934,0.054410932125147,-1.9272240662991,0.0813126956276246,-0.108821864250294,0.0405919140543718,1.43636255167905
"58",1.86929027889834,0.0553598086015222,-1.92597232266447,0.0811838281087436,-0.110719617203044,0.0403908390021328,1.43636255167905
"59",1.86705053555602,0.0563136489224874,-1.92468641964312,0.0807816780042656,-0.112627297844975,0.0402288286000294,1.43636255167905
"60",1.86487930304878,0.0572421473342188,-1.92344368554761,0.0804576572000588,-0.114484294668438,0.0400706482636069,1.43636255167905
"61",1.86270075662891,0.0581766542751876,-1.92219964606871,0.0801412965272138,-0.116353308550375,0.0398726185292973,1.45546281892426
"62",1.85875237195434,0.0591179180492384,-1.92094641428661,0.0797452370585946,-0.118235836098477,0.0397003949644936,1.45546281892426
"63",1.85654518302795,0.0600614880530218,-1.919682795364,0.0794007899289872,-0.120122976106044,0.0396605350512645,1.45546281892426
"64",1.85431910740695,0.0610169743813452,-1.91841220607132,0.0793210701025291,-0.12203394876269,0.0395771582724283,1.45546281892426
"65",1.85211174442588,0.0619547940229475,-1.91714266273186,0.0791543165448566,-0.123909588045895,0.039516808669983,1.45546281892426
"66",1.84992549755263,0.0628751609751586,-1.91587678281082,0.0790336173399661,-0.125750321950317,0.039554590401338,1.45546281892426
"67",1.84778660583161,0.0637831899543766,-1.91464592006901,0.079109180802676,-0.127566379908753,0.0396250577538242,1.45546281892426
"68",1.84555110544371,0.0647316448648897,-1.91335887459163,0.0792501155076484,-0.129463289729779,0.0395873950435008,1.45546281892426
"69",1.84333911151679,0.0656663453813676,-1.91208158118119,0.0791747900870015,-0.131332690762735,0.0395846484476285,1.45546281892426
"70",1.84119041600335,0.0665772440517468,-1.91084378433813,0.079169296895257,-0.133154488103494,0.0395333644427837,1.45546281892426
"71",1.8390798723361,0.0674719795226567,-1.90962797614178,0.0790667288855674,-0.134943959045313,0.0395268119505836,1.45546281892426
"72",1.83690454630968,0.0683997887483577,-1.90838045934107,0.0790536239011673,-0.136799577496715,0.0394215652470178,1.45546281892426
"73",1.83469715764506,0.0693488886410744,-1.90712217056916,0.0788431304940357,-0.138697777282149,0.0392001401340862,1.45546281892426
"74",1.83260878237926,0.0702458378359193,-1.9059307444982,0.0784002802681724,-0.140491675671839,0.0391208289676842,1.45546281892426
"75",1.83041935369597,0.071176227679179,-1.90467170565817,0.0782416579353683,-0.142352455358358,0.0390479503115931,1.45546281892426
"76",1.82830682580164,0.0720715962896583,-1.90345454637432,0.0780959006231862,-0.144143192579317,0.0390541071847436,1.45546281892426
"77",1.82613105207434,0.0730059409426364,-1.9022131173,0.0781082143694873,-0.146011881885273,0.0388705075509326,1.45546281892426
"78",1.82400325825008,0.0739148273081646,-1.90099420984127,0.0777410151018652,-0.147829654616329,0.0387385021728825,1.45546281892426
"79",1.82183235931445,0.0748464423774523,-1.89975492597493,0.077477004345765,-0.149692884754905,0.0385434632739672,1.45546281892426
"80",1.81973682208798,0.075731656891599,-1.8985446032626,0.0770869265479344,-0.151463313783198,0.0386268897700747,1.45546281892426
"81",1.81764258578558,0.0766265739425786,-1.89734528401118,0.0772537795401495,-0.153253147885157,0.0385609461799069,1.47438505398814
"82",1.81299623070079,0.077562355872627,-1.89609172283024,0.0771218923598138,-0.155124711745254,0.0384576426328312,1.47438505398814
"83",1.81083328526193,0.0784816894317319,-1.89484811095048,0.0769152852656624,-0.156963378863464,0.0384754961301118,1.47438505398814
"84",1.80861287708551,0.0794340098771346,-1.89358002321946,0.0769509922602236,-0.158868019754269,0.0383897228261782,1.47438505398814
"85",1.80644574120366,0.0803575682371665,-1.89233644569765,0.0767794456523564,-0.160715136474333,0.0383481715748153,1.47438505398814
"86",1.80429736504029,0.0812748057852856,-1.89110530708239,0.0766963431496307,-0.162549611570571,0.0382672128858113,1.47438505398814
"87",1.80217988667328,0.0821836070996722,-1.88989663002977,0.0765344257716226,-0.164367214199344,0.0381600722310203,1.47438505398814
"88",1.80005523207134,0.0830917827144285,-1.88868015104259,0.0763201444620406,-0.166183565428857,0.0381068940375302,1.47438505398814
"89",1.79795629571214,0.0839731669338235,-1.88746259890279,0.0762137880750604,-0.167946333867647,0.0381545254815434,1.47438505398814
"90",1.79585557410159,0.084867383271212,-1.88625609362962,0.0763090509630867,-0.169734766542424,0.0381501128516134,1.47438505398814
"91",1.79380864370914,0.085741381014438,-1.8850831609804,0.0763002257032268,-0.171482762028876,0.0380776739206354,1.47438505398814
"92",1.79173255569933,0.0866291725609955,-1.88389486451714,0.0761553478412707,-0.173258345121991,0.0380076338038811,1.47438505398814
"93",1.78958500889343,0.0875430497678764,-1.88266119491813,0.0760152676077621,-0.175086099535753,0.0379824285393334,1.47438505398814
"94",1.78745784439066,0.0884518865669031,-1.88144286721438,0.0759648570786668,-0.176903773133806,0.0378584358215589,1.47438505398814
"95",1.78531145530133,0.089369529083997,-1.88021412064214,0.0757168716431177,-0.178739058167994,0.0377645047840801,1.47438505398814
"96",1.78323343868092,0.0902522926250966,-1.87901886756284,0.0755290095681602,-0.180504585250193,0.037773955049896,1.47438505398814
"97",1.7810401322616,0.0911879315686753,-1.87776120008709,0.0755479100997919,-0.182375863137351,0.0376428718197581,1.47438505398814
"98",1.77896236353466,0.0920687392193859,-1.87656423901087,0.0752857436395163,-0.184137478438772,0.0376700371571923,1.47438505398814
"99",1.77689131303042,0.0929510592868128,-1.87537550857405,0.0753400743143845,-0.185902118573626,0.0376485685997765,1.47438505398814
"100",1.77479897219352,0.0938448031508254,-1.87417691160117,0.0752971371995531,-0.187689606301651,0.037581906025934,1.47438505398814
"101",1.7726337626276,0.0947773618226536,-1.87294426070707,0.0751638120518679,-0.189554723645307,0.0373926573803127,1.49255251384124
"102",1.76758027884489,0.0956456513142618,-1.87179189797748,0.0747853147606255,-0.191291302628524,0.037326734534843,1.49255251384124
"103",1.76548746884025,0.096536975382163,-1.87059041204075,0.074653469069686,-0.193073950764326,0.0373069852697335,1.49255251384124
"104",1.76340988159953,0.0974219585689451,-1.86939780798681,0.074613970539467,-0.19484391713789,0.0372931380411091,1.49255251384124
"105",1.76134111752768,0.0983057029001842,-1.8682127882462,0.0745862760822181,-0.196611405800368,0.0372327309856286,1.49255251384124
"106",1.75926323693199,0.0991843341114828,-1.86701353886181,0.0744654619712572,-0.198368668222966,0.0372630125550512,1.49255251384124
"107",1.75719854520665,0.100064964750831,-1.86582947777582,0.0745260251101023,-0.200129929501661,0.0372244946402018,1.49255251384124
"108",1.75513394579495,0.100948085344752,-1.86464799895804,0.0744489892804035,-0.201896170689504,0.0371808387082387,1.49255251384124
"109",1.75310755315023,0.101819809678383,-1.86349333064695,0.0743616774164773,-0.203639619356767,0.037067737158024,1.49255251384124
"110",1.75103571655391,0.102706298002609,-1.86230798237486,0.074135474316048,-0.205412596005219,0.036977691945136,1.49255251384124
"111",1.74890194644932,0.103611245425678,-1.86107915969334,0.0739553838902719,-0.207222490851357,0.0369430510936485,1.49255251384124
"112",1.74679591843911,0.104508745457973,-1.85987063171541,0.073886102187297,-0.209017490915946,0.0368971822144413,1.49255251384124
"113",1.74466689026812,0.10541983526301,-1.85865269334947,0.0737943644288826,-0.21083967052602,0.0368154930864986,1.49255251384124
"114",1.74257229185886,0.106314424399324,-1.85745268407652,0.0736309861729971,-0.212628848798648,0.036788301878057,1.49255251384124
"115",1.74048137540242,0.107202261475105,-1.85624960469586,0.0735766037561139,-0.21440452295021,0.0367810865354238,1.49255251384124
"116",1.73844850831802,0.108053996066955,-1.85506847220331,0.0735621730708475,-0.21610799213391,0.0369205804766129,1.49255251384124
"117",1.73644388956156,0.108904634958373,-1.85391449233826,0.0738411609532259,-0.217809269916746,0.0370038498922004,1.49255251384124
"118",1.73439538284549,0.109774715917932,-1.85273606658175,0.0740076997844008,-0.219549431835864,0.0370236258122214,1.49255251384124
"119",1.73229491393056,0.110666820954215,-1.8515277027031,0.0740472516244428,-0.22133364190843,0.0369773215089825,1.49255251384124
"120",1.73022893600242,0.111542369875618,-1.85033727369637,0.073954643017965,-0.223084739751236,0.0369242121049737,1.49255251384124
"121",1.72820202831559,0.112403340747315,-1.84917133688124,0.0738484242099475,-0.22480668149463,0.0368637375620317,1.51138003511376
"122",1.72225865858362,0.113298182460616,-1.84796235326617,0.0737274751240635,-0.226596364921231,0.0368721932498267,1.51138003511376
"123",1.72020104570306,0.114176387063989,-1.84678294498899,0.0737443864996535,-0.228352774127978,0.036817639010325,1.51138003511376
"124",1.71821963798294,0.115016573794297,-1.84564172399918,0.07363527802065,-0.230033147588594,0.036876503320362,1.51138003511376
"125",1.71616484553795,0.115896292791271,-1.84446665055117,0.0737530066407241,-0.231792585582541,0.0368632595026167,1.51138003511376
"126",1.71408167580307,0.116776514752954,-1.84326370277797,0.0737265190052333,-0.233553029505909,0.0368766990253324,1.51138003511376
"127",1.71195419661515,0.117684502629107,-1.8420442114662,0.0737533980506648,-0.235369005258215,0.0368210608732816,1.51138003511376
"128",1.70996564497075,0.118527296717357,-1.84089845391005,0.0736421217465632,-0.237054593434714,0.0368702155197829,1.51138003511376
"129",1.70797158035591,0.119375599890142,-1.839752692468,0.0737404310395658,-0.238751199780285,0.036973578922829,1.51138003511376
"130",1.70587305774813,0.120272976018956,-1.83855154598903,0.0739471578456579,-0.240545952037912,0.0369017133532234,1.51138003511376
"131",1.7038298079061,0.121140427254608,-1.83737574738265,0.0738034267064469,-0.242280854509216,0.0369536231262864,1.51138003511376
"132",1.70179736952016,0.121991394389722,-1.83619427613182,0.0739072462525728,-0.243982788779443,0.0371170812317841,1.51138003511376
"133",1.69976432059224,0.122859434809506,-1.83502926762369,0.0742341624635682,-0.245718869619013,0.0370692630352961,1.51138003511376
"134",1.69768131011145,0.12373195242238,-1.83381877475577,0.0741385260705923,-0.24746390484476,0.037201947484482,1.51138003511376
"135",1.69572723850771,0.124552852212632,-1.83268560294228,0.0744038949689641,-0.249105704425263,0.0373376948099331,1.51138003511376
"136",1.6937083906008,0.125404110226789,-1.83151801304953,0.0746753896198662,-0.250808220453578,0.03741108040007,1.51138003511376
"137",1.69169576604206,0.126264926855484,-1.83036620511949,0.0748221608001401,-0.252529853710968,0.0373912371843686,1.51138003511376
"138",1.6896922965505,0.127106109649037,-1.82920391842148,0.0747824743687372,-0.254212219298074,0.0374630166325582,1.51138003511376
"139",1.68759363720605,0.128005090962952,-1.82800424039094,0.0749260332651163,-0.256010181925904,0.0374077534205593,1.51138003511376
"140",1.6855712932853,0.128859384867266,-1.8268361903745,0.0748155068411185,-0.257718769734532,0.0374787397091899,1.51138003511376
"141",1.68356411042688,0.12970479441691,-1.82567441706573,0.0749574794183797,-0.259409588833819,0.0375503230954218,1.52968039710255
"142",1.67705083557818,0.130594653999407,-1.82446249497026,0.0751006461908436,-0.261189307998814,0.0375854877282848,1.52968039710255
"143",1.67507838640264,0.131429860076704,-1.82332525187202,0.0751709754565695,-0.262859720153409,0.0376495064865533,1.52968039710255
"144",1.67309578664342,0.132273447687883,-1.82218623972398,0.0752990129731066,-0.264546895375766,0.0376608022205227,1.52968039710255
"145",1.67103938370602,0.133140830867336,-1.82099721996603,0.0753216044410454,-0.266281661734672,0.0377934263402466,1.52968039710255
"146",1.66902547434873,0.133997872817302,-1.81984035255871,0.0755868526804933,-0.267995745634605,0.0378658530195282,1.52968039710255
"147",1.66700930820708,0.134855795107726,-1.81868210870749,0.0757317060390565,-0.269711590215453,0.0378991771369375,1.52968039710255
"148",1.66506373569475,0.135673185077025,-1.81755392616445,0.0757983542738749,-0.271346370154051,0.0380268240087846,1.52968039710255
"149",1.66312376903526,0.136493981337215,-1.81643475576515,0.0760536480175692,-0.272987962674431,0.0381235107017074,1.52968039710255
"150",1.66116704907887,0.137324238966105,-1.81530829343765,0.0762470214034149,-0.27464847793221,0.0382534344244434,1.52968039710255
"151",1.65923879976501,0.1381389546028,-1.81419475976048,0.0765068688488867,-0.2762779092056,0.0383551056587647,1.52968039710255
"152",1.65726547713021,0.138973734273474,-1.81305621679636,0.0767102113175294,-0.277947468546948,0.0384435048702064,1.52968039710255
"153",1.65525337477895,0.139824914957458,-1.81189529512909,0.0768870097404128,-0.279649829914916,0.0385306828352205,1.52968039710255
"154",1.65334751253963,0.140627784254877,-1.81079230218718,0.0770613656704411,-0.281255568509754,0.0387237229591296,1.52968039710255
"155",1.65139059236836,0.141451829057862,-1.8096594268189,0.0774474459182592,-0.282903658115724,0.0388563875739817,1.52968039710255
"156",1.64943824036714,0.142281359391733,-1.80853660515155,0.0777127751479633,-0.284562718783466,0.038954800953327,1.52968039710255
"157",1.6474912614443,0.143108907304965,-1.80741717414194,0.0779096019066541,-0.28621781460993,0.0390590855259808,1.52968039710255
"158",1.64549100834165,0.143964424475833,-1.80627243821016,0.0781181710519617,-0.287928848951665,0.0390860297307452,1.52968039710255
"159",1.6434742215129,0.144814791724015,-1.80510601862959,0.0781720594614904,-0.28962958344803,0.0391965541891934,1.52968039710255
"160",1.6414543510703,0.145672458675186,-1.80394381513816,0.0783931083783868,-0.291344917350371,0.0392902050062698,1.52968039710255
"161",1.63949743525275,0.146493244274287,-1.80280768491971,0.0785804100125396,-0.292986488548575,0.0393936955685898,1.54852227844976
"162",1.63228757194016,0.147333376753059,-1.80167981588912,0.0787873911371796,-0.294666753506118,0.0393979178720123,1.54852227844976
"163",1.63032507807301,0.148164050977384,-1.8005479962463,0.0787958357440246,-0.296328101954769,0.0394660053508452,1.54852227844976
"164",1.62836991832391,0.148987088507509,-1.79941587402733,0.0789320107016904,-0.297974177015017,0.0395732731077157,1.54852227844976
"165",1.62645417020643,0.149797260323391,-1.79831029772573,0.0791465462154313,-0.299594520646782,0.0397670677162492,1.54852227844976
"166",1.62446168537832,0.150637264816934,-1.79715781739116,0.0795341354324985,-0.301274529633868,0.039886231974574,1.54852227844976
"167",1.62257557532189,0.151424384342075,-1.79605882685988,0.0797724639491479,-0.302848768684149,0.0401205609915434,1.54852227844976
"168",1.62060083129657,0.152255420549427,-1.7949151190419,0.0802411219830867,-0.304510841098855,0.0402525338625891,1.54852227844976
"169",1.61867462205019,0.15306643136284,-1.79379992060894,0.0805050677251783,-0.30613286272568,0.0403521276180147,1.54852227844976
"170",1.61674398981482,0.153885935322461,-1.79268879233319,0.0807042552360293,-0.307771870644922,0.04043987984798,1.54852227844976
"171",1.61480669225953,0.154713920061407,-1.79157947951685,0.08087975969596,-0.309427840122814,0.0404966067904378,1.54852227844976
"172",1.6128524257393,0.155533425057653,-1.79044471799286,0.0809932135808755,-0.311066850115306,0.0406677450040105,1.54852227844976
"173",1.61086163764174,0.15637520866,-1.78929571349765,0.0813354900080209,-0.31275041732,0.040737371374741,1.54852227844976
"174",1.60888333393589,0.157219661734467,-1.78816186286626,0.081474742749482,-0.314439323468933,0.0407256230247518,1.54852227844976
"175",1.6069361720009,0.158035902532168,-1.78703094172898,0.0814512460495035,-0.316071805064336,0.0408512130140021,1.54852227844976
"176",1.60504212300024,0.158838101867475,-1.78593909206362,0.0817024260280042,-0.317676203734951,0.0409033552900127,1.54852227844976
"177",1.60315762290846,0.159646684627383,-1.78486317473175,0.0818067105800255,-0.319293369254767,0.0409732772207079,1.54852227844976
"178",1.60122054557027,0.1604707223576,-1.78375013512378,0.0819465544414158,-0.3209414447152,0.0409925547760291,1.54852227844976
"179",1.59927872836115,0.161289791294863,-1.78262738685192,0.0819851095520582,-0.322579582589726,0.0411163238551963,1.54852227844976
"180",1.5973210791585,0.16210927843774,-1.78148922479215,0.0822326477103926,-0.324218556875479,0.0413114092245898,1.54852227844976
"181",1.59533634335469,0.16294995974763,-1.78034517029823,0.0826228184491796,-0.325899919495259,0.0413782508612277,1.56702287124618
"182",1.58756013677124,0.163780428974794,-1.77923720526535,0.0827565017224554,-0.327560857949589,0.0414654721435206,1.56702287124618
"183",1.58566316373853,0.164583243820302,-1.77814304707815,0.0829309442870412,-0.329166487640604,0.0416687458435141,1.56702287124618
"184",1.58370273378958,0.165405043635177,-1.77700441694408,0.0833374916870282,-0.330810087270353,0.0418563512547481,1.56702287124618
"185",1.58176948400991,0.166223725230655,-1.77588984875988,0.0837127025094963,-0.33244745046131,0.0419647682728983,1.56702287124618
"186",1.57986040230848,0.167021367623982,-1.77477840945178,0.0839295365457965,-0.334042735247965,0.0421093744857925,1.56702287124618
"187",1.57795380690013,0.167821198946209,-1.77367164536566,0.084218748971585,-0.335642397892418,0.0422699619013892,1.56702287124618
"188",1.57606437420627,0.168616673924239,-1.77257768764983,0.0845399238027784,-0.337233347848478,0.0424735697001007,1.56702287124618
"189",1.57419180451798,0.169403572403318,-1.77149201644061,0.0849471394002014,-0.338807144806636,0.0426948609066845,1.56702287124618
"190",1.57227357537875,0.170217035073031,-1.7703872499711,0.085389721813369,-0.340434070146061,0.0427410272688283,1.56702287124618
"191",1.57037919934435,0.171019083363138,-1.76929492222681,0.0854820545376566,-0.342038166726276,0.0428463414960536,1.56702287124618
"192",1.56847446867449,0.171830184153412,-1.76820129234722,0.0856926829921073,-0.343660368306824,0.0430470835498765,1.56702287124618
"193",1.56663274091748,0.172598509278616,-1.76712788971542,0.086094167099753,-0.345197018557233,0.0432682753733864,1.56702287124618
"194",1.56477614180919,0.173374529032674,-1.76604731036119,0.0865365507467727,-0.346749058065347,0.0435544857688268,1.56702287124618
"195",1.5629089777005,0.174168603068204,-1.76497422028803,0.0871089715376537,-0.348337206136408,0.0436204955673232,1.56702287124618
"196",1.56105469337928,0.174951299333386,-1.76390263223199,0.0872409911346465,-0.349902598666771,0.0437287604202835,1.56702287124618
"197",1.55919548877985,0.17573529424987,-1.76282742254904,0.087457520840567,-0.35147058849974,0.0438497827562257,1.56702287124618
"198",1.55726506131955,0.176545008100267,-1.76170670893914,0.0876995655124514,-0.353090016200534,0.043947311063405,1.56702287124618
"199",1.55543041848254,0.17730921787493,-1.76063627587679,0.08789462212681,-0.354618435749859,0.0442711288115506,1.56702287124618
"200",1.55351639322654,0.178124436619611,-1.75953746936547,0.0885422576231012,-0.356248873239222,0.0443008507924247,1.56702287124618
"201",1.55163641524136,0.178922884253305,-1.75845593901398,0.0886017015848494,-0.357845768506611,0.0443905015949106,1.58589325513451
"202",1.54318457371781,0.179676878813552,-1.75741775483586,0.0887810031898211,-0.359353757627104,0.0445942366312157,1.58589325513451
"203",1.54134075248997,0.180456474355194,-1.75635352914967,0.0891884732624315,-0.360912948710389,0.0447529313701176,1.58589325513451
"204",1.53949937120261,0.181235383183613,-1.75529105669073,0.0895058627402352,-0.362470766367225,0.0448838390373294,1.58589325513451
"205",1.53765112710663,0.182014762641916,-1.75422219205305,0.0897676780746588,-0.364029525283832,0.0450429818335209,1.58589325513451
"206",1.53581190263853,0.182797894519055,-1.75316609946209,0.0900859636670418,-0.36559578903811,0.045184153778235,1.58589325513451
"207",1.53390506005371,0.183604356892185,-1.7520657192504,0.09036830755647,-0.36720871378437,0.0453301706588139,1.58589325513451
"208",1.53206820294028,0.184373021002498,-1.75099752624728,0.0906603413176279,-0.368746042004996,0.0455414792916665,1.58589325513451
"209",1.53023125938661,0.185142198282273,-1.74992975997339,0.0910829585833329,-0.370284396564546,0.0457167051333653,1.58589325513451
"210",1.52841588273608,0.185899274701654,-1.74887145974224,0.0914334102667306,-0.371798549403308,0.046010193018363,1.58589325513451
"211",1.5265337508154,0.186689726351286,-1.74777977947119,0.092020386036726,-0.373379452702572,0.0461640312153726,1.58589325513451
"212",1.52473401809017,0.1874458641455,-1.74673618454017,0.0923280624307452,-0.374891728290999,0.0463438243725145,1.58589325513451
"213",1.52282980187655,0.188255589694965,-1.74564169387602,0.092687648745029,-0.37651117938993,0.0464446830484686,1.58589325513451
"214",1.52095006371461,0.189040720173027,-1.74454708619214,0.0928893660969371,-0.378081440346055,0.0467196040857125,1.58589325513451
"215",1.51908147575643,0.189822351016373,-1.74346012907731,0.0934392081714251,-0.379644702032746,0.046917015556047,1.58589325513451
"216",1.51725920993225,0.19058389820576,-1.74239941044251,0.093834031112094,-0.38116779641152,0.0471496114975805,1.58589325513451
"217",1.51537852860522,0.191384079031286,-1.74131890994101,0.094299222995161,-0.382768158062571,0.0472166818751783,1.58589325513451
"218",1.51358178221169,0.192141224602503,-1.7402793091187,0.0944333637503566,-0.384282449205005,0.0473690973918563,1.58589325513451
"219",1.51173612515871,0.192908978029413,-1.73920140549262,0.0947381947837127,-0.385817956058826,0.0475704299062261,1.58589325513451
"220",1.50981588514614,0.193728664955037,-1.73810085240568,0.0951408598124522,-0.387457329910073,0.0476242783814511,1.58589325513451
"221",1.50795558521147,0.194507661714439,-1.73701954923042,0.0952485567629022,-0.389015323428879,0.0477982172786281,1.6046764229042
