"";"MLEc";"MLEc";"MLEc";"MLEc";"MLEc";"MLEc";"MLEc";"MLEc";"MLEc";"MLEc";"MLEc";"MLEc";"MLEc";"MLEc";"MLEc";"MLEc";"MLEc";"MLEc";"MLEc";"MLEc";"MLEc";"MLEc";"MLEc";"MLEc";"MLEc";"MLEc";"MLEc";"MLEc";"MLEc";"MLEc";"MLEc";"MLEc";"MLEc";"MLEc";"MLEc";"MLEc";"MLEc";"MLEc";"MLEc";"MLEc";"MLEc";"MLEc";"MLEc";"MLEc";"MLEc";"MLEc";"MLEc";"MLEc";"MLEc";"MLEc"
"11";1,40903661291031;-0,111555914885264;1,57651717503022;1,40159414614402;1,40453225344529;1,56592413718207;1,30493834865961;1,8031249693035;0,426401211795314;1,40219313946346;1,51325764300446;1,40600337981274;1,34428469290119;1,63397865293484;1,40621102985873;1,40931544173417;0,549709736329211;0,509099786221396;1,23468354979664;1,3987292206822;1,4093964825283;1,40219126582279;1,40308384499559;1,33694212651463;1,40126802250167;1,39384994835963;0,768798565428219;1,41995490266505;-0,000146846830296532;1,40067302653476;1,77541058843523;1,50365583128061;1,41305752291817;1,54853968546843;-0,74309075035194;1,14582694928404;1,54383702954928;1,49671148045631;1,40183056173686;1,39954866941917;1,28206352065405;1,41866957812738;1,42668165722066;1,49598663409266;1,40511360857328;0,927588909162611;1,52884620890615;1,89044082988352;1,40202349458327;1,40073896508815
"12";1,35076572491708;0,292507017378189;1,75626230989743;1,42466798155561;0,0887913490216947;1,33235826837198;0,906036470914572;1,4293105757558;1,4030155428942;1,40862784460192;0,835166101862129;1,42798978371771;1,47272785856034;1,10335344803314;0,272453636135562;1,40101452973367;1,32891751641823;1,40460038343642;1,40606861949403;1,57088252918131;1,33464426558695;-0,200230169894865;2,01750408638632;1,32732742051154;1,41027639982252;1,26556063421883;1,39241416097248;0,666871271064625;1,21690443843989;1,40298412355782;0,821801637658144;1,39826457580532;1,39493396542503;1,58943023964758;1,19921987796631;1,18923695648586;1,6744946702466;1,39163449567557;0,396200427134234;1,32272931385506;1,40260992437575;1,57534909340044;1,50627843928882;1,15829870667203;0,930472840590788;0,281297877786232;1,46495520037127;1,42217323494105;0,38405468259683;1,48708687359012
"13";1,93872157628649;1,70281156669424;1,3940306531938;0,871593155655999;0,812731633212707;1,40191133673186;1,40238329866277;1,40282472674398;1,24419579332186;0,562206979719495;1,40436824944488;1,77184673662577;0,913284545206688;1,40867470936385;-0,361972534878773;1,2395902418482;1,43409539333454;1,40520472997142;1,39889239533477;1,40523062948988;1,78833383538946;1,47314968373245;1,40644269343589;0,980435479736548;1,40393336263461;1,08539792047551;1,17632901263823;1,45845043186787;1,73555185076568;1,42037522682383;1,33963283260956;1,44354184003334;1,75411964443046;1,12569615460628;1,18258010242806;0,860990802616604;1,42461805263478;1,40164434442505;1,40419350179994;1,24161764622434;1,62653084433304;0,953826791272192;-0,0114465728412121;0,672443569024716;0,606518243636414;1,40043367423574;1,56318587278219;1,99266285362488;1,99191184973445;0,729173224998232
"14";1,50612901488104;1,41093324466979;1,29156999548281;0,708736769044914;0,0916166679416497;1,35522657099516;1,46684761797258;1,41443679965409;1,52753861945439;1,52406273939123;1,43091982586993;1,66940042000291;1,46638827706875;0,912183075188865;1,43476698244032;1,31603581297548;0,856176060102861;1,34173458914379;1,28028426634462;1,36070528421281;1,32661912171095;1,3708945864887;1,88066852374816;1,41865825493002;1,21760797690395;0,992246966305306;1,00092738046051;1,77891343739566;1,79470853491902;1,56491692720042;1,40264128932248;2,12277030694484;1,43248116107643;1,54752371529825;1,40803237020377;1,4050615621236;0,236036248258814;1,57476559992542;1,4752010461629;1,19235868299076;1,64765131027214;1,6650750548304;1,40653670926664;1,35052705869186;1,53425479414943;1,43930604882845;0,928236204107672;2,1966216639521;1,54649626636847;1,43464642044933
"15";1,41666216144955;0,980814398295084;-0,245873867426897;1,40084142637434;1,40140821412938;1,51655219753316;0,357481264306668;1,29055659166464;1,41857671035964;-0,762211465929766;0,735533199219349;1,60858182412425;1,40547273369454;1,05878994068571;1,11233177431236;1,98428551600458;1,40919939861868;1,40055470109998;1,13043037602282;1,37730993803743;1,42356576526989;-0,483507419071464;1,36873151453774;1,39216567582046;1,34654387230282;1,66475985353744;1,42326205372306;1,40077286310776;1,40167620547014;1,44818931027527;1,26917547934572;1,39136502903886;1,10646687863983;1,40436443764315;1,86358062108979;1,35946703684198;1,39940061022612;1,40467443088832;1,87126377482214;-0,147355492178703;2,16912997701639;1,30228058303305;0,915940961778925;-0,594738121136174;1,4920495816542;1,45079091000101;1,38331533785117;1,40091933702271;-0,540605325697658;1,40142950651616
"16";1,40166202855885;1,52743614195423;1,53258972276477;0,749855684597134;1,40152582845877;1,52552518588578;1,41547168340455;1,39962041063665;1,39814023132666;1,42376941194993;1,40601718104458;1,38269973717127;1,39092722412389;1,40302237991081;1,2725153519356;2,92823505700856;1,40114287625411;1,61497825840544;-0,199371175549721;1,57848581580465;1,40396588807323;1,09776162089434;1,42700148496277;1,59659849956713;1,43041352188596;1,40528198513956;1,40124648380712;0,49363820425492;1,41584194632923;0,6159642191557;0,432061070897748;1,3836679717389;1,28484605516537;1,40986084171226;1,51286842713164;2,11248646000589;1,40674633134674;1,47065715870932;2,55361325796554;1,43205946614076;1,24811744529128;1,46260291406279;1,3725039097114;1,42704814616818;1,40577553232891;1,38947952182775;1,70460566973958;1,42164002451935;0,903949906187154;1,48395088028096
"17";1,82734894161899;1,40179203968842;1,46144109681758;1,38367670808703;1,56296728080193;1,59375556899565;1,43423269997668;1,49726295993408;1,41325903034839;1,40227932403605;1,42292545318628;1,4196737247553;1,40434017204834;1,41806472543818;1,4186604421209;0,844841072029422;1,5551284806363;1,40150739243827;1,40185165752621;1,44299185030861;1,48726486186075;1,64492569997422;1,40190351398806;0,878471927318413;1,59758904413284;1,4053140253121;1,4881078796599;1,41962766103571;0,177234461859054;1,71130334258547;1,48850762151348;1,43231754441945;1,40124478868123;1,57252294617152;1,54486261064921;1,30210371512736;0,166148986168836;1,55234523356707;1,41534117469289;1,66542659790009;-0,19193395521656;1,68695867415637;1,40577391900673;1,40202259183518;1,2169104963228;1,42508199641936;1,2593568767629;0,820710440768452;1,40037885199816;1,41348261883104
"18";1,38789561413462;1,40089816740206;1,52778204714933;1,39275274445703;1,02115800941332;1,6285948361864;1,43271088637032;1,44932913599735;-0,323461669086024;1,50133422852569;1,40358221581938;1,40355766712786;1,41299117538487;1,8461900035172;1,41707233347684;1,40057458128558;1,5885387894622;1,26267147977662;-1,0249521405868;1,26829782034291;1,31309767052077;1,33408808122448;1,49280698949479;1,85185501261708;1,40496410051862;1,25497158950664;1,40356952589559;1,5154488723684;1,40616574483218;1,40279945270154;1,35879619309009;1,4083808511876;1,43064483100925;1,02419804904615;1,44591193824753;1,40113780765937;1,60796357130874;0,88209818204083;1,39850662961402;1,63269243713939;1,58925749129239;1,40144219450609;1,44747417271951;1,21951728179929;1,40301406536118;1,45225102103048;1,7772725625128;1,40079151035528;1,71521111580654;2,10633380272649
"19";1,40921935965323;0,493403365898567;1,4261028706265;-0,228134680677546;0,815145729585423;1,40315770859205;1,46195363226305;1,35119711156205;0,0462803283343085;1,41270817897089;1,52150330455248;1,40249858607018;0,493335284843045;1,09234047701118;1,40962525100229;1,44768146902654;1,40045321463188;1,44569264298821;1,40200027593219;1,19186879252866;0,401385638456301;1,40704340281823;1,50697155802273;1,44867212235263;1,35755936997337;0,631614228818779;1,39647202606392;0,555161277242525;1,49916628589675;1,41355395319247;2,03609805804866;1,41778134610328;1,40950385360571;0,419291464633982;1,14403622157463;1,42103881869536;1,40024218098073;1,40406267487965;1,4012784578496;1,68810638949202;1,40997242452517;1,46830623505932;1,40254070490376;1,47832451791994;1,40984357433534;1,39957325434372;0,147045069210972;1,64176167493521;1,30681033607378;1,62348746362391
"20";0,968215628302767;1,7794042625988;1,92132457200341;0,989152077992475;1,40066687405096;0,248272720368075;1,40112283667861;1,41369739624723;1,62872204423366;1,28869655912745;1,45384147609692;1,33279731681032;1,05006949137661;1,46647537929029;1,53992711368215;0,958709518937121;1,2571951909353;1,04912751494726;1,83645997423642;1,41951025865563;1,2930528892572;1,56469249859056;1,59515657228863;1,39259475403345;1,80887033318752;1,39805628374298;1,75469891524413;1,40590527502164;0,598026043519762;1,42257732185115;1,40154529603903;1,59461628141315;1,41996881075752;0,00516507800166455;1,53363937819013;1,4005241789156;1,62248372580198;1,4062752183322;1,46696325747373;1,45744310524986;1,96198078393985;1,43735053445938;1,44945096640647;1,40381942927478;1,33364073129653;1,40054275586173;1,6678733046076;1,39106710208744;1,7039360525707;1,5255351826256
"21";1,60636933427724;1,44397384849344;1,00924666564485;0,131510346261525;1,61481830680571;1,36947877118256;1,26386864838227;1,4148775246216;-0,170953349808988;1,0790367261317;1,45677426581508;-0,753674804847464;1,46910164333645;1,40616005922998;1,38992766736403;1,55341990154126;1,38305704981927;1,52692153396305;-0,785415275507636;1,42413714086764;1,40061625594064;1,78347973326432;0,838413987362277;1,40976996307472;1,41527426819272;0,56677500435086;1,40410664927414;1,40508566938426;1,51128113275611;1,40751417266503;1,0922747853114;1,40350534706583;1,40168576927011;1,4029346904387;1,40395585534572;1,63611091135938;1,47462974898025;1,06587096764423;1,53590393420776;1,47747130497166;1,15444123623413;1,11358421546831;1,04613823071626;1,3822923329697;1,40670964628522;1,73678661216996;1,46662393961337;1,39886467246692;1,280728079581;1,41530432739313
"22";1,42779539671032;1,40311306191864;1,03033166270469;1,4506656460546;1,06454192776322;1,49567292670931;0,409206943465433;1,68741755543881;-2,32906217379146;1,57192887057269;1,03493004124432;1,74960753870728;1,64500486021106;1,5830004031425;1,40106516083326;1,40623695403727;1,41048591244924;1,19883220179919;-0,329708770071966;1,40460922975113;1,50766229798014;1,57962784759429;1,45186329376805;1,40839567747594;-1,56361200951667;0,303120429551107;0,960131419516269;-0,451081278644282;0,769351018797408;1,45465097344277;1,43593589423;1,38212006562438;1,40351810374154;1,40175021276818;1,8129650033006;1,40456934722023;1,44935039757173;1,27059888816875;0,748575785386244;1,20393919166882;1,18876112685376;1,40385355670643;1,43521735991239;0,276601675766207;1,40244213631725;1,40163610529847;1,42293120879526;0,831612240659063;1,28751404527954;1,40308937172735
"23";1,85670996004245;1,42259724468645;0,966404098083645;0,823285149224191;1,30741592681178;2,06538957988539;1,60403311412427;1,2357556785504;1,50897321140605;0,500701955246465;1,67347324934394;1,44112106390326;1,40242326553348;1,08568882133487;1,57793877799878;1,09240961385948;0,0588240511641125;1,42955399083794;0,0399804496493674;-0,718496295942353;1,17893185419727;1,67029851983314;1,26830886314087;1,45244698254821;1,11439511727622;1,42023852239546;1,40050555520227;1,05026921462003;1,41432081048706;1,39767882960944;1,50216301152709;1,34967016661503;1,26887405864798;1,7271950882814;1,40375694655511;0,446299830529233;0,129749344590762;1,30146985022749;1,42805171208943;0,951493994613682;1,39936644369506;1,09653257975652;1,41448122024512;1,40979107420629;1,54290632790901;1,05796541976799;1,51625667193889;1,4568938143649;1,4781111617221;1,4095019839302
"24";1,40144187105588;1,58400504293194;1,61079338510352;1,45579931047603;1,31082228678881;1,44646828575939;1,48882630799449;1,42740619655687;1,61307888781936;0,760307458630478;1,41417934277341;0,672091356984596;1,39962758922822;1,14280881782351;1,13249061481626;1,40116386242383;1,09597601295921;1,40765080534526;1,38584350537214;1,40491433560426;1,41451653273935;1,46129562143861;1,43436284327956;1,34642372044263;1,48288733207247;1,4048141270514;1,57845280502596;1,72281372202503;1,40547717900001;1,40078355563188;1,44751800739424;1,39995862576169;1,42404227166782;1,77541462302884;1,43124154547832;1,41079031165496;1,43247391075327;1,40114268310876;1,40562451427428;1,03078922008027;1,4092643933498;1,4113866356575;1,51417280248003;1,70148113524938;1,4013081433168;1,39995929384661;1,40682482458924;1,42762309131884;1,52751739141104;0,833425430522502
"25";1,400747436216;1,39707986253423;1,36677890293246;1,40327485507871;-0,220690633252084;-0,152333057145399;1,25345628671384;1,20546869187999;1,5577358148787;1,43228148083703;1,52655020156119;1,30870436917141;0,464976988681001;1,39557606792809;1,44738582429847;1,01033018853818;1,44044289803521;1,42894478772678;1,47616948411161;1,424756576584;1,39728089556047;1,40265150582753;1,30605313650148;1,41664992198255;0,835368414247309;1,64763924543859;1,27048673088308;1,40691729077066;1,37397485447376;1,68923434587831;1,4007765981212;1,40882815070245;-0,429908133409953;1,42313499244031;1,39986877561396;0,998116992380324;2,49238605946142;1,37024023842316;1,40309228409918;1,45532804771828;1,45344669770468;1,60256541209851;1,52609183717805;1,50893264658853;1,90067824856001;1,43306914246177;1,70657968846815;1,4238682107967;0,871360143511514;1,40204708891553
"26";1,82876438990067;1,4486235599299;1,30335334968516;1,70767782889166;1,51583776008957;1,38567529814941;1,45803494311193;1,52315504641509;0,416598646514346;1,12864189586034;1,40162178268975;1,41468847331475;1,44670530097139;1,40199985290739;1,40260563197277;1,4157297713247;1,48688518963579;1,4113918329099;1,63225244621479;1,61183276846182;0,043783184043872;1,4043217831842;1,39093735262427;1,64142153653051;1,40135382854452;1,4008862861209;1,48485019152302;1,41726851811382;1,46005404975289;1,39073913173846;1,40153118708658;1,4098002614487;1,4030092173003;0,624312799084734;1,63989288479316;0,714322645968854;-1,03833220297468;1,68212511318801;1,4986651283332;1,46094867066856;1,42199439197214;0,904553989108969;1,32420142062156;1,59719912477345;1,48672204683965;1,36909813312315;1,40837007338762;1,40142049540092;1,60360360474599;1,40087722090817
"27";1,39351209572488;1,40423467582304;1,49926779803419;1,48145632671954;1,40049185066012;1,63617867159351;-0,250489976107703;1,50548455442686;1,40309016195635;1,40199988319002;1,37442129091236;1,40324401703459;0,731858208957078;1,30573340616012;1,27076600470244;1,24889137762231;0,318526378615204;1,28230560429052;1,26266298745954;1,40356116762724;1,39962802373329;1,44012111488285;1,40137486440712;1,42349111649259;1,39848840939741;1,02416804234966;1,38563341966466;-0,814798257681298;1,48170037162636;1,42473130043795;1,19752708461341;1,4031564975345;1,40116538588626;1,49218014673369;1,26950137932491;-0,502424922282207;1,55005439724466;-1,63553850511002;0,908728594998026;1,85411453956401;1,16415870585605;1,48319862147753;1,55464996308809;1,47529352649125;1,3774213697259;1,48936583408435;1,41090129951832;1,41521208091737;1,07507159189322;1,51706489670267
"28";0,658297520850643;1,39990465632315;1,42075391689148;0,906380188496307;1,18094217746671;0,559101230777534;0,282729044821012;1,17200933547312;1,68458720161793;1,51751439118882;1,54050311297265;0,367698998851036;1,17576453526692;2,20416256697935;1,4154355790673;1,41939385322111;1,46251032014211;1,41712428731432;0,42178691678701;1,8034589241011;1,39880374605654;1,08018518561469;1,44770630400588;1,64716772091036;0,63366252844525;1,40319102178783;1,52727451369195;1,71285651186313;1,60372259037389;1,40268744789967;0,615001884354592;1,31540573863894;1,41092263846679;0,386938409142202;2,40544863166864;0,877253669394647;0,335406412573598;1,26815936446322;1,20095428916344;1,51940523096067;1,35928518927923;1,40067368598021;1,40651803194905;1,59436566435076;0,971811168213962;1,41469850014592;1,61255553173086;1,1407441570467;1,36300814462817;1,40452179889078
"29";-0,334547094043018;1,412055854314;1,47195762562646;1,40166170534614;1,29306955676745;1,44602452961966;1,44660052993613;1,56617473546518;1,09405202346308;1,43368403492513;1,45921653490121;1,39143426852231;1,38493234856575;0,74081120453257;1,40070025848428;1,42351706429832;1,68695774888966;1,30171420005515;1,67444319922962;1,38692666030363;0,581901097692194;1,42483457866852;1,56692575081653;1,40612662511466;1,41481581293512;1,4572227897559;1,77373877753747;1,37877077230503;1,40008975010403;1,32341663454182;1,57263958391905;1,45281834694912;1,59627649594267;0,525592094860194;1,56965484135794;1,1275704830508;1,62033732374133;1,26198883715308;1,40041102379232;1,37653084918346;1,44300527742796;1,5358870683947;1,49245364487697;1,40426666628261;0,853583912266268;0,777591957705996;0,829567940540526;0,483107171524847;1,32994928516899;1,04085738580902
"30";1,80606069357975;1,08244386536608;1,48994224114845;1,18361311075757;1,4433915628741;1,65428701704527;1,43005209187781;1,84854484639174;1,3423039314995;1,40011390680111;1,41087125236093;1,40628616822347;0,902928114460197;1,40481800633192;1,44022773551087;1,72011631624088;1,68805234852031;1,41584570129287;1,46396582311044;2,14453721751754;1,35949170754809;1,56170058446849;1,40121114186054;1,53047073353726;1,41255196333967;0,698315514564661;1,36743236783184;1,42062472838647;1,66077680326362;1,40382695500272;1,40090880875328;1,38714834096377;1,4053131576044;1,48885935472421;1,491289600763;1,53754484288037;1,5135237803701;1,25477157064588;1,40575772707214;1,29536297614678;1,1763117421237;1,40447240397593;1,12513877925555;1,51043021775327;1,42778089588687;1,67055813063299;1,48591153993323;2,01166354691731;1,44955331238528;1,4681577608341
"31";-0,762939022340147;-0,0551185164393821;1,48873992977893;1,39539511593702;1,40141449321166;1,40244651647721;1,56817199086507;1,44526572376375;-0,432774784514724;1,32406311540062;1,40238185457321;1,90221424816587;-0,415832052000899;1,40093813069775;1,20743347164695;0,204779368998911;1,40197782470024;1,6014409823355;0,877234525691652;1,40125372256632;1,48241783016635;1,68137885083388;2,07802909966645;1,01521532050557;1,54991870864679;1,40373672258054;1,40417177943666;1,78769755224065;1,43118851454555;1,23277197472191;1,4343071428085;1,54185448693508;1,135331375413;2,10907600223137;1,62547607637501;1,40045726609332;-0,79200915651809;1,68551437492134;1,28891271262715;1,39331477798346;1,41389811163905;-0,483561396255736;1,48966828672813;1,40823687086157;1,47150848309693;1,40059742577274;1,34928564206617;1,42621464470904;1,4565994507121;1,42439349849638
"32";1,40119341015242;1,39901634724338;1,45784865441963;1,04985383704232;1,4049663503151;0,388156765479422;1,26332930988342;1,58751346660601;0,918511652653351;-0,213045169587676;0,672774569254041;1,48096489373343;0,795762321672214;1,44502392091438;1,99169281299018;0,762890662768643;1,16257750153376;1,73032736536314;2,2451974008605;1,76396955241517;1,60927985121272;0,708473551203463;1,49744711114942;1,40270013923811;1,41765573905463;1,41755015906706;1,30240248033809;1,43458123903131;1,72172675000903;1,43299933832598;1,32922833357209;1,5306510903008;1,44623503514988;1,79505424861346;1,40869880440853;1,40607446645887;1,54853054451097;1,4075680157198;1,58218835991452;1,89249536321842;2,15366367319041;1,40589081538276;1,02610073383644;1,30301338285067;1,20075162856308;1,46737330836462;1,54346597744837;1,40014988231572;1,40626543698806;1,53936131413812
"33";1,40041271278472;2,45085833237035;0,862183879514184;0,0126277053426671;1,39424574732038;-0,984668361427874;1,439637032879;1,46015530904993;1,40207730980774;1,43207716171296;1,40322633530688;1,65323270860565;1,48495639386053;1,41309325086558;1,24451451074704;1,37585269622577;1,36243810480294;1,3721723864729;1,49324253154698;1,45277167439272;1,39427235355216;1,40534179458926;1,4487467502503;1,25513573602076;0,921777948627473;1,41256184439427;0,873653619067116;1,80919387179444;1,42125615820119;1,40153933219251;0,446843187016588;1,40221362757302;1,40186473454455;1,12916836477465;1,40285347994439;1,41223271066665;1,49620233825088;2,00528274160486;1,4295439489081;1,42285080553423;1,43019733821168;1,39781433788327;1,96491070382056;1,52397141399967;0,0492050657383709;2,09894716942759;0,218281478066428;1,42307304210424;1,41866561194537;1,3696725725619
