"";"EMV";"EMV";"EMV";"EMV";"EMV";"EMV";"EMV";"EMV";"EMV";"EMV";"EMV";"EMV";"EMV";"EMV";"EMV";"EMV";"EMV";"EMV";"EMV";"EMV";"EMV";"EMV";"EMV";"EMV";"EMV";"EMV";"EMV";"EMV";"EMV";"EMV";"EMV";"EMV";"EMV";"EMV";"EMV";"EMV";"EMV";"EMV";"EMV";"EMV";"EMV";"EMV";"EMV";"EMV";"EMV";"EMV";"EMV";"EMV";"EMV";"EMV"
"11";1,37727441863082;1,1189340456462;1,4573881299927;1,5692834473194;1,7449207640004;1,4555401516606;1,58833043052623;1,47756836720434;1,13464462054911;1,50079597885499;1,1932390564491;1,67608657213412;1,29193239403695;1,20630524189116;1,69264363001331;1,60963684122562;1,1717670486221;1,08929951747013;1,16755947889258;1,143687373001;1,52564374473387;1,72056390741295;1,52293675078559;0,91462734733411;1,31918889427156;1,73933280311042;1,28050466870206;1,51250827875599;1,27924697940667;1,14353797382462;1,71558319619531;1,14769827567333;1,17153975683095;1,09642896634442;0,795242296725003;1,33229721830694;1,3485791145796;0,529855263019171;1,37460740334052;1,21710859168677;1,26224137634871;1,67331577532214;1,62981238124624;1,51905953237757;1,25396195257129;1,47284468755033;1,42711281245906;0,53193301635327;1,67603326191036;1,69427560831072
"12";1,3881371039901;1,17705520756827;1,2948418730414;1,15921479173799;1,08014900797174;1,54297396610187;1,12504810419379;1,3797916439322;1,49867239265548;1,62310738783957;1,10045172055518;1,59854845026491;1,45148264584584;0,985734489649588;1,19556672278991;1,51165122392898;1,27032194167719;1,20987104041789;1,67789651135869;1,69106809521902;1,5368825240336;1,07189515662426;1,51841786682512;1,50249327967222;1,63125104241751;0,960660969890967;1,36655873093373;1,51942931294017;1,40389431559985;1,51038305690645;1,19403063919365;1,55971238285021;1,98575652669975;1,73493688881143;1,03899118864752;1,25142824584405;1,18739004252731;1,25737624469001;0,855674713673275;1,31492002350232;1,39781848945266;1,3931825622307;1,3885619084825;1,41366559319479;1,24759779132191;0,977656001739702;1,69327452431468;1,60980307659973;1,24819625313162;1,17003180550669
"13";1,31351116177364;1,25224716999605;1,18612904606679;1,30979721595766;1,16099320391557;1,55883011492845;1,27141199892482;1,19458469377842;0,717215066643953;1,53845449983711;1,71625030434557;1,18541365882312;0,790935132021445;1,55752050696968;0,998882852582769;1,09747593772878;1,43197645091772;1,78411292147879;1,42416899770934;1,63747397795015;1,52080293646225;1,50925264993977;1,3835922642552;1,49049747068647;1,73267867336621;1,08889960322331;1,57777289120453;1,32115648546667;1,56196826193693;1,35551250257871;1,34935305388613;1,39830973029014;1,82063154970183;0,820840333630033;1,15307070853173;1,67041315482069;1,76052950480675;1,53953370123051;1,81284183589204;1,09647466316839;1,48026085162099;1,53302248349534;1,10101297427541;1,36035870389298;1,40498330697833;2,04155705182405;1,39657135650208;1,05344073743965;1,25934852553992;0,994884025379887
"14";1,41879045975643;1,47900085466905;1,09862054826898;1,42714999138715;1,12371919656032;1,15539605876827;2,01665526029867;1,53790950593828;1,4907408929535;1,53594766033147;1,44641386404094;0,842533846864626;1,43074749191115;1,13722271707085;1,5123498877652;1,03465879865936;0,688050452180586;1,59410002315688;0,999256520892942;1,7970518525993;0,829770594908343;1,41047057823236;1,30605694054847;1,20144211172338;1,62105145957303;1,08605183497875;1,14642032942352;1,40376046459034;1,35221022616709;1,02105319940043;1,71723748193979;1,51969180672588;0,759861289508658;1,03728159095276;1,69523279451211;1,62009118113778;0,908339807265428;1,47342798244573;1,49749022948486;1,50841339386419;1,6223594420809;1,04824869110585;1,68460716143209;1,0569621499673;0,999034994644003;1,28572904937289;0,943522430472334;1,53567660869013;1,35596391233823;1,58767699617846
"15";1,1943628801903;0,981518269746156;1,26580012165437;1,47153477597406;1,77955839062877;1,22556862923456;0,77621536342302;1,38906959728409;1,36926227451704;0,829400176576149;0,820632613243797;1,19380457525976;1,54426677250619;1,06576273653868;1,38720074995688;1,17754440145302;1,54409305894995;1,50391239719431;1,4501393219229;1,4317256055205;1,46595925985085;1,12809776321461;1,2927434593035;1,0831036600005;1,29564716581726;1,24281121760733;1,30884402372712;1,80881103699429;1,48433349433803;1,4284556079052;1,00763099320143;1,39115670723391;1,55131782101506;1,53729082358137;1,57916740679194;0,946645705130763;1,28112567725883;1,57889507061457;1,15179069431358;1,39693285149112;1,28126218389391;1,19617125961819;0,769014440730792;1,43373785434668;1,50397694188363;1,4560777957882;1,25718987082994;2,00661841223715;1,16899441299343;1,36813933503785
"16";1,46797123953391;1,23987086518627;1,35605206668172;1,37997671382027;1,42347345976626;1,34557737912578;0,0620889702772032;1,58031831467784;1,36163363268226;1,44010845957137;1,37782497528699;1,43849193482843;1,24513375066326;1,61160264854957;1,10194392622731;1,06630181424301;1,53305140861381;1,02198537131665;1,28577956728872;1,40165341260919;1,34003043865351;1,25583083552501;1,29951993852709;1,79131087268772;1,57270855432044;1,59561705719061;1,63346502212337;1,50912807723655;1,4520489201192;1,36090638245128;1,55765420518668;1,33460057382142;1,32661113006536;1,30619414278596;1,15088432737466;1,45053721120641;1,55188085029102;1,29094412730479;1,30822798094685;1,14822413914408;1,3710210673652;1,32747583189815;1,45781675550396;1,40674657349822;1,59593364103416;1,4408346255821;1,40820844515359;1,55118281554864;1,29076116581254;1,54384299168681
"17";1,334856226421;1,87521878952509;0,956974588906506;1,06439229900614;1,36903081899979;1,56541655726194;1,2068430783749;1,16982435504696;1,41030085059988;1,68663225197556;1,47990390254536;1,01901595291632;1,94095212611262;1,31364137016759;1,08556953073968;1,37270315033248;1,51183524079899;1,86322596630519;1,72259797334697;1,68455743549891;1,55125707819594;1,35389023882113;1,50542054901973;1,08456429580236;1,38645097316363;1,70504213148927;1,27187157744345;1,80041010332011;1,18047519558856;1,40714858837049;1,57694824737154;1,00154217836601;1,91741547025022;1,65813004360476;1,35706428077205;1,46468682459567;1,15762939526842;1,48592026418382;1,44383361600015;1,46262711409394;1,24055567151751;1,03248898188424;1,43909218548273;1,18865297689193;1,49636596797164;1,72694952042441;1,39414019064277;1,24259341812032;1,49224517796658;1,35429756267119
"18";1,0993405861282;1,67967055358256;1,04957343758212;1,27231569179462;1,2939132529254;0,949648572669758;1,55499210426514;0,788189837294116;1,13410115971533;1,31483532812638;1,39757258155073;1,74462589593849;1,5692038832997;1,55046415436606;1,19496118017148;1,62588527785349;1,48794276616388;1,5739826838121;0,629178692616189;1,51964117917438;1,54691487799071;1,61415427645084;1,29671136883508;1,41171007126213;1,61728028448076;1,32121000682324;1,61848397249272;1,04224548116711;1,68461162888193;1,54998924149702;1,37074246656617;0,999313282878211;1,63329713228816;1,38533814901745;1,61407970802434;2,33779637755859;1,22091217453889;1,49391415398679;1,59280491214338;1,40568799297764;1,49864708756384;1,5833030528152;1,53675757258159;1,47902404837349;1,33525305631707;1,41019160928392;1,17779038472088;1,35922650529165;1,17326099276051;1,43536173513004
"19";1,39579766083892;1,00125697497428;1,53682330665516;1,29583074962376;1,16562438566041;1,70456071553589;1,5730003854835;1,21755194605557;1,06664390818802;1,65946682783219;1,09363939393743;1,54698169476602;1,23899699640732;1,2935684847986;1,57459683435865;1,30194546092415;1,52127079413735;1,44943780901771;2,18523481797987;1,0465024779037;0,813799037815302;1,44503225432994;1,32766948358435;1,46078272226008;1,38526703154628;1,43496933462634;1,61979234189129;1,31470699180978;1,39489941132394;1,75655860734053;1,18436715822514;1,54577685010842;1,27177220727454;1,1380314137701;0,941867959151739;1,59064718010182;1,82372167345711;1,70523614193446;1,39762428361958;0,968581826997558;1,79559531533965;1,57072253049027;1,54294699053148;1,63176638595066;1,34449386703407;1,73693047888909;1,03050934303373;1,39023327860671;1,34002412523448;1,53316505571875
"20";1,05489621547939;1,05890753296133;1,18032055109313;1,20654418345485;1,47683569094042;1,23736402798025;1,36560934143777;1,74878461648515;1,63413316013769;1,12361760478729;1,53643183921799;1,35108737401351;1,51359894085313;1,57800726227861;1,23494935288018;1,46503343562276;1,24355353805615;1,66665989808254;0,974809537339887;1,98767411558191;1,31252614942592;1,7400851858625;1,36562523234203;1,59071443751872;1,0563329388346;1,5374637162368;1,37601899443116;1,31832482328793;1,15606780694522;1,33755535939534;1,64856266192071;1,07819186060692;1,53805163385172;1,18683327023864;1,66435175037916;1,65484405645108;1,32204241429915;1,38360623798702;1,59776876556745;1,37510310589037;1,13101077256951;1,35444850258266;1,03366454799324;1,78292433973039;1,25082177371943;1,69044197882954;1,11348225739816;1,60971912494398;1,62970279766748;1,08458471611423
"21";1,37694533125977;1,33413001916561;1,30986482790699;0,97242098216164;1,38097240229187;1,88873155062828;1,09293250644003;1,39507089044769;1,03191383453737;1,314937480565;1,59636120612329;1,06935831437053;1,56127839913728;1,414608877102;1,37568257948377;1,48175807485868;1,3068056792903;1,26038355592035;1,06897849375533;1,57424472095722;1,14574289531645;1,23133817352202;0,839690735741922;1,7542776486344;1,73051114421358;1,38515796099054;1,4263456215066;1,53348791819984;1,73086912974272;1,7250896835729;0,710783470088401;1,56295368112497;1,73908418121088;1,52261259737766;1,37585985204654;1,3684680422542;0,990564111958927;1,18302794279971;1,08052649882677;1,30012356520485;1,22820543179281;1,25342353020017;1,34483133209633;1,48027078599208;1,65203112267301;1,62957390934314;1,45891953954539;1,23976697470868;1,4843676179793;1,27318555739863
"22";1,34276278222916;1,39468102506406;1,27266464652608;1,09944044875078;1,27888262156778;1,35843977350287;1,43576297780728;0,918333533430314;1,10637013555399;1,44466699236216;1,17225588338624;1,21044961738062;1,62507619262752;0,79800678124941;1,55688281071213;1,31257038511201;1,01907226955984;1,23064258162881;0,938941198123054;1,47057038000818;1,39356456946657;1,49720417720201;1,31157036897708;1,48208043628789;0,616520658568909;1,05895288717359;1,64213815390003;1,20310000807844;1,15316394956741;1,5743991520429;1,31160767576633;1,36556162851299;1,25514832015724;1,17838984593585;1,37887262533588;1,75269120314387;1,51316687641296;1,17080400257023;1,40895902378708;0,920949375311077;1,18909762294818;1,78994224217751;0,640182610697119;1,12932913042227;1,73176861920649;1,77696312923339;1,76013498243475;1,34846579217519;1,44449937610185;1,57350607764367
"23";1,38540577246665;1,53450836765489;1,54983553823058;1,09071645948824;0,950425211049285;1,07308658304008;0,829882669059367;1,34705285352456;1,37890241373452;0,952779352071443;1,07046600353975;1,25029631936343;1,36162965286061;1,03059454473428;1,62748363164477;1,05509972623115;1,24020427138069;1,43312101013709;1,38807757056308;1,01590281702139;1,34411715292826;1,43089143111551;1,32509594446455;1,63273691053416;1,1822642266923;1,22319241419252;1,43476788728127;1,57885181949946;1,49974300219266;1,62249076080996;1,28643258439211;1,40331618499882;1,38339259559867;1,1757547198715;1,68044686305821;1,32879935920001;0,94672062361257;1,40993529647205;1,34806557812764;1,11252407408562;1,19850953337524;1,27548798039976;1,31691723379798;1,27002116057391;1,66732251532126;1,08989554311905;1,01190355042283;1,44094454338522;1,76351043871517;1,90712747728082
"24";1,74984048654055;1,42510795003511;1,69884469877118;1,55763908001772;2,00146817044437;1,72722146390224;1,26351191618374;1,86616006257683;1,34685510252462;1,12185463853005;1,57031859377745;0,929964586075724;1,16549670918656;1,49568444244363;0,979899270459249;1,65883154950893;1,27341193209951;1,84435811400664;0,863458551742475;1,5543902045629;1,58305004586292;1,57342964462628;1,65362486698449;1,50153351657953;1,49067766002943;1,68096355172498;1,36912731686724;1,05759343152066;1,74701544325587;1,88745630043933;1,7146019693496;1,5625207591092;1,13416320160689;1,39798578237706;1,59612377955812;1,34357309082215;1,49390099855526;1,81661573810781;1,36831270472837;1,41151320594794;1,65212449519094;1,64235517926569;1,25535048963433;1,25007727920909;1,77819469290332;1,39124001671491;1,87555296251132;1,8863478216637;1,56612512279562;0,741021426338951
"25";1,501096157034;1,71178563934582;1,23005462583954;1,62391661150784;1,23845960848682;1,2366179448183;1,54842286223605;1,08440199939929;1,39435463892284;1,23936753492377;0,681335899777642;1,2443252926711;1,33755593751553;1,70729386298462;1,35977644710397;1,6292368750822;1,37517123608977;1,21411105690068;1,38297068533413;1,38027796549147;1,49808762049835;1,53279167026057;1,26321472741891;1,34031895573827;0,979207749194192;0,98560335470068;1,28176297941184;1,64708269570064;1,20581428493011;0,680888875733656;1,60390111399853;1,54067566366556;1,23170711695516;1,46457835570653;1,31951954945808;1,25476956363233;1,01265006399863;1,28586174378653;1,35641252558569;1,23576795756673;1,02587564975195;1,58982229237038;1,29236845238519;1,15959694471416;1,23395853422809;1,20716958702;1,21015366093537;1,33417092665398;1,5005250672842;1,71284532587477
"26";1,42684381315673;1,86109343870669;0,809369220767428;1,86706776805541;0,992686131459672;1,30570707613154;1,54989514901699;1,78950254940231;0,907664059289968;1,15910420470018;1,86981010036367;1,560883403833;1,18548461517935;1,35169692194233;1,29491027972455;1,54430528276306;1,33250091395273;1,49903219952898;1,41966920499724;1,25340506905292;0,704499877546501;1,56281730671743;1,54866093762796;0,463318920900469;1,65921927445098;1,62889862177902;1,68744730570175;1,60708044111819;1,096153565414;1,24199012597459;1,76057320087039;1,75343768643509;1,25897124857214;1,22503903220289;1,60599847116149;1,70220172499897;1,51056323321817;1,51706954441712;1,29970040697011;1,142861827092;1,61439100170225;1,49692826823982;1,2673561170835;1,01892081364291;1,82178806232304;1,72370248941305;1,7246438873396;1,72595354837188;1,76807145731311;1,84273173051324
"27";1,36567675010065;1,30465833647974;1,50091953317568;1,76697309783317;1,69258469507477;1,41351208940781;1,27868411049017;1,68340197666822;1,57648096614788;1,68071835693603;1,44029060169805;1,64831866864081;1,48631011811457;1,26631191533794;0,87479012118651;1,29039264325425;0,963858791766965;1,07706936311834;1,61575788413811;1,77794602479119;1,49267080808523;1,59194383444662;1,93485440737608;1,48910628119475;1,48836044026946;1,16783383880464;1,36181610209451;0,873511037651703;1,23583388489667;1,88237828171015;0,772759721261209;1,61468639768304;1,58920194357724;1,43661484469953;1,43053111839477;1,17808957430317;1,26131363228991;1,32482885782493;0,684469918324044;1,38974844270984;1,00832065430095;1,54035837434613;1,45678952771328;0,883578078996035;1,55177308529276;1,49952396933172;1,45029351736073;1,41194826703427;0,922343892025846;1,23552914059803
"28";1,33083982224303;1,49127088322652;1,36223769266682;1,07722923819594;0,608721363966357;1,36801248422805;1,24873017433009;1,24965275112668;1,2912861650695;0,998469621970982;1,28478823103451;1,01345262374906;1,38480550894239;0,884525104411848;1,58898926272765;1,77523833354044;1,34798111685021;1,56134646392032;1,27803724409928;0,983126772394683;1,09312887853839;1,30101308023192;1,160685501219;1,33170881179397;1,39661338324463;1,51981224583909;1,23218116228606;1,34724179616787;1,09879887958021;1,29576118946336;1,12174415439992;1,15304954489382;1,38353459653209;1,14189000902224;1,30346900511439;1,61118927012472;1,19723274312244;1,31179494249516;1,07365706272941;1,39735901118001;1,40849480939142;1,5923379692241;1,65067268321122;1,32734062891222;1,16321696587781;1,69050591553191;1,22486084715009;1,54543104720822;1,37230011346066;1,40330211752375
"29";1,18566379894969;1,29989204387429;1,46166039184746;1,86875000461288;1,25075607391219;1,29664401693629;1,22389697701569;1,30717898374857;1,03802744944653;1,71668222967498;1,38083190393934;1,09733411491647;1,47512069630672;1,26383909937764;1,65309134582339;1,32270442719504;1,11326505263337;1,43078533467268;1,22920529052268;1,58273197361167;0,708055982501016;1,44325705319571;1,32409067913875;1,94364595877011;1,55557675384721;1,62879222457044;1,86750250106877;1,25810708294684;1,49320451956771;1,1958521824826;0,947314429204209;1,58714752792545;1,09834783143545;0,908276368290417;1,44782181217197;0,8024527012865;1,22837117815418;1,90308088233387;1,76822687777085;1,04117716416933;1,38458696558925;1,2004608250028;1,16380481397801;1,8217850570663;1,51497674011252;1,08562995477631;1,36124106670565;1,03055328245702;1,02545038062047;1,03394210703462
"30";1,31921868230384;1,37424291705073;1,44024625532626;1,33615256556482;1,1476390462186;1,65500873106834;1,65714698163252;1,28418147390087;1,24296517548017;1,81804581510389;1,64164050074471;1,53380473936403;1,16068105483868;1,48452323069641;2,02080366717041;1,36792986707648;0,951530366834706;1,37206484797748;1,51875556483759;1,37015679299141;1,53061699461561;1,62757054016801;1,73785155627328;1,44699785231501;1,07650769909733;0,9227605084214;0,895926025422171;1,42801983448664;1,21284669139952;1,5044637351788;1,51860793471366;1,70663862130272;1,33364468878327;1,11814808134575;1,39963807448231;1,34169188891442;0,75183224060915;1,60955155499445;1,68257137732636;1,4084182176535;1,11856461202047;1,46146832844525;1,18563417160857;1,33784107321088;1,66110257922767;1,53647245501937;1,68133342128692;1,26814994675165;1,69142976143423;1,47826086182621
"31";1,19731456040405;0,924201499059047;1,69831968774657;1,69238664365935;1,52492688361976;1,38849703504878;1,49676430342999;1,36830009448765;1,23011256804258;1,16987978383301;1,68825898950077;1,58798247934511;1,28672090872817;1,59594992984351;1,57175627076414;1,1414157509494;1,7548783375486;1,27326635409699;1,03097266494035;1,79164418613608;0,991951576598228;1,51765296942677;1,10549601687075;1,06694214844111;1,49976059961968;1,29590737173878;1,49199605895587;1,51119287084417;1,36151270576876;1,17152106861264;1,3518645805237;1,34787661796499;0,877563970326378;0,954886420772944;1,12598151168223;1,31204489190724;1,25708106566238;1,17519156740908;1,45383104179801;1,40849374685773;1,30930456167266;0,712741236849941;0,973117507782503;1,74545940445697;1,18145129251239;1,38885023437436;1,50623950407408;1,59805690143996;1,56468454445938;1,28254929591429
"32";2,00433805856427;1,19258703645503;1,38411992388684;1,31892111631228;1,45047840568868;1,19480797310902;1,42122698230893;1,42359575942027;1,51521650846428;1,00389562929929;1,25594091535122;1,54198786139436;1,37459592534075;1,35703873048858;1,03002396535205;1,14113242522588;1,15976783321886;1,18191886006899;0,95853739381624;1,49311406447947;1,67998113180332;1,1110864616022;1,4693570480482;1,92761558332057;1,47995656949795;1,63169794705393;1,44609740467043;1,27031278595899;1,37971851555067;1,20346882369681;1,60248738641083;1,47728706161769;1,44128039987511;1,29129342714787;1,29858686601109;1,59688966256548;1,27296402035883;1,47465752019314;1,49344269045196;1,22927653158477;1,50244220315463;1,40712572996741;1,14889908552495;1,41045341861777;1,09235919343476;1,3582428064183;1,55296017448484;1,39868358559181;1,39816066626654;1,61505110240521
"33";2,02345105513021;1,00901830647535;1,70800635268631;0,995608843748408;1,15274321825568;0,932482610765072;1,49510359907623;1,40619297511006;1,48504308696324;1,35319700276935;1,60602787623933;1,14371140028151;1,5815063386871;1,5545927181949;1,2646134505048;1,23719683740306;1,45878811528102;1,46956465588137;1,58998407951602;1,31890297279762;1,21260217173982;1,27774580208142;1,48394248037683;1,27470467830435;1,68782589849455;1,52358642268944;1,1037348977391;1,4817319618561;1,62085341644287;1,80124289760929;1,0721342770012;1,59863357914532;1,73443997435033;1,07715935872781;1,58905055400584;1,72704251134651;1,32437797356107;1,1963496350154;1,21651225037796;1,49335543429802;1,32328037361337;1,4824389041185;1,45160104436508;1,40013871398408;1,1052260020354;1,07545282733352;1,15667971998491;1,66779634467678;1,26789342551417;1,30609801614073
