"";"MLEe";"MLEe";"MLEe";"MLEe";"MLEe";"MLEe";"MLEe";"MLEe";"MLEe";"MLEe";"MLEe";"MLEe";"MLEe";"MLEe";"MLEe";"MLEe";"MLEe";"MLEe";"MLEe";"MLEe";"MLEe";"MLEe";"MLEe";"MLEe";"MLEe";"MLEe";"MLEe";"MLEe";"MLEe";"MLEe";"MLEe";"MLEe";"MLEe";"MLEe";"MLEe";"MLEe";"MLEe";"MLEe";"MLEe";"MLEe";"MLEe";"MLEe";"MLEe";"MLEe";"MLEe";"MLEe";"MLEe";"MLEe";"MLEe";"MLEe"
"1";1,45423260361502;1,32685225382174;1,95631097164458;2,38548866757431;1,0497632585278;0,532727575245655;0,63052939559824;0,969885886345963;0,490861826865865;-0,113898149087184;1,08093349767291;1,76964895438452;0,0566046210786739;1,06345318623208;2,71586951344429;0,0714630328406152;1,95739028883616;1,49333982911421;0,688067899474035;0,321490503328929;1,68469030978727;2,575705857395;1,46188048033721;1,48822496153948;1,32315349138348;-0,00360416063967861;0,685884692426722;-0,0767523802404835;2,59302068446226;1,22067583006289;1,4766530382411;0,105668096656965;1,28745242315415;1,0005456620332;0,859536591103102;0,981729055434763;1,4049135333617;1,37875887176969;1,05041878879975;0,317109919562399;1,21326007274866;1,60976207826084;0,781647956431385;0,704459785581122;0,589022600273911;1,26929509280519;1,7726241833076;0,935912850351637;2,40384196743156;0,929426757567553
"2";1,4616895335825;1,63472952413924;1,97357829151029;1,58348460101505;1,61810919152779;1,82073755754361;1,93240868864589;-0,987512644017138;1,01321778730482;1,74341414713535;2,06007504390657;2,06609217262162;-0,266289203310391;-0,464032149868147;0,805857216119342;1,162320153672;2,84874242716195;1,95052051600053;2,24276774372428;0,510279815880879;1,24279780791847;1,25741479410602;1,2037705273411;0,548055395552359;1,17715450934538;0,980991171223097;1,72467546844025;1,21643095223078;0,636360360043577;2,91381307000837;0,0547684756268083;-0,392852952089303;1,84604633465839;1,03199508386162;1,14470065998754;1,22722713327757;2,25411291846509;2,71741095917452;0,74241981756875;0,601432929970116;1,73353081207013;1,1983377841201;-0,909214038248161;1,65468545554167;0,769310320405467;0,669575968150964;1,78514675933168;1,32834018206903;1,55233620034211;0,80102147580968
"3";1,59143693777718;1,19397231424762;0,869387260357437;0,299332807705289;2,38450881604441;1,45818843852461;1,32950429324855;2,35603095424902;1,3803554126646;1,73960591473211;1,11014477788032;-0,27527841488027;1,38804953060948;3,27011184078747;1,12685908969225;0,260695881330724;0,605329471608181;1,04071189019484;1,35771364021428;1,6747077197698;0,387125711040565;0,379658034590717;0,926474158607206;1,605454380233;1,83413230582894;1,67215977099708;0,923702725960382;1,77849897324981;0,798688024056172;1,73364365485991;2,64909352599556;1,34247093876112;0,968579064922986;0,996183011276194;2,08748628733279;1,01793343381187;1,10401750057777;1,29909247457684;1,93982730388061;1,36329769390304;2,26458068298512;-0,137618287551767;1,42658494689913;0,920035080840849;1,90542470756173;1,20632656600268;2,04221056662097;1,8477241393214;0,290026637518814;1,64158993481506
"4";0,775656548918921;1,78700674521332;1,42891257904732;1,95022956665304;0,966879940700204;0,0646223160915715;1,81296833781869;1,99797762050681;1,13806847680639;-0,86528839826661;0,864998067162074;1,21626898819619;1,57016549569194;1,15904186984757;-0,948602660837081;0,830618329282542;1,52961004596545;0,015984946066534;2,76302554140998;1,94515888251522;0,624315027760917;1,66750526550409;0,709553032471761;0,00739802270301393;0,129851600967763;1,0709285174915;1,34195421395232;1,29191575866526;0,729013997453469;1,73441786689184;0,159930287743581;1,64761168057187;0,91848633057562;1,49005464466503;0,987731869541302;1,88362595338368;0,560845421976572;1,4051171039027;1,24140850911871;1,40673130209883;1,32651565062993;1,34128153730523;1,5999665913586;2,00430013127867;2,07416045346232;-0,0265983162536694;2,03165715133763;1,20768442628467;0,959309874455676;1,5947848633703
"5";-0,0585721638662964;1,29792458771323;1,83016688830569;1,8179826597131;0,121150629628773;1,5717060734366;0,64131781443602;1,30727649895176;1,20440553900136;1,42073249496224;1,39902619418907;0,974544134600404;1,28892141258676;-0,185416700301786;0,888024740617988;1,27237865304267;1,46486553563227;2,08517349251863;0,518351914421272;1,02919365983207;2,05887865926422;1,83197079906746;1,44571497025708;1,13296111374194;0,800376955765122;1,52332516809396;1,09061094345006;1,82293266725507;0,365558483427225;2,52455761182366;2,98265957838604;1,80623136871123;0,36554898102677;0,742313035002267;0,502955817936244;2,23314060254569;2,02851821144104;1,35373192732366;1,31529627727951;2,31198812128854;1,6646533202351;-0,0353464278971272;2,20571746258496;1,49818838908908;0,595686534168197;0,659741149011496;1,32109934658111;0,189950440896552;1,06685089471535;0,572828143898897
"6";1,56638449110188;1,68362937781165;2,08215208677912;1,45667179669484;1,95188001477102;1,93166299361095;1,26320998145676;0,713464646902734;0,956287080882144;1,54241195027248;0,676330593137793;1,66084026063092;1,24412275656674;-0,581133991905809;1,7791471184767;0,0700938088840584;0,35322097990209;1,65214300871233;0,201392992189895;-0,29520058983253;1,33925301344013;1,22031125209068;2,11062633785943;1,07881064893893;-0,688401725324475;1,41551753971027;1,36885936623964;1,66419249460465;0,832497109563819;1,29731750039837;-0,103404125716225;0,619829460207702;1,93453159374839;1,07875751333132;0,388938844824477;2,65706916183651;1,55049650222596;0,00454278694890409;1,29042063909584;0,256106225335083;0,166786277266207;0,799138847189718;1,42910957061602;1,75374596611812;1,57115831498656;0,593846879469186;1,70445960277803;1,46949282231161;1,13421520748833;-0,0658309971164783
"7";2,18270833101634;2,38368864006422;2,82262747118955;1,39812195852468;1,72366243589018;1,50714435144647;0,683799526395982;0,461324437656151;1,26269329642233;1,02044936749071;1,4626469164762;0,508309520617304;1,7122277347413;1,00578909934662;-0,512859095552935;0,480772064435899;1,72973473510916;1,78852393778931;0,958609028154391;1,51450111691059;0,769277712620505;1,66089558622478;1,02104516259377;2,15948906681735;1,3575934818956;2,34527416319496;0,922943354910896;0,903571648516785;0,939289112031413;1,49681588003666;0,0340052567285163;1,32502439630621;0,952857831337816;1,50065020446167;1,70755306112058;1,44662847639017;2,12420431980907;0,617188103246606;1,39352601888856;1,41278360506042;1,54926341766522;2,21124497527392;0,938838166134613;1,30825253020349;0,726440014505748;1,36540630888415;1,74157480387405;0,870805870262138;0,11495386524067;1,14842517502341
"8";0,730107747393425;0,43083555600489;0,61297617163806;2,42830219015172;2,04180958774088;1,28184153978822;1,58042733497839;0,853032217374752;2,02175220404738;0,0236824652767247;1,45857542253914;1,37961955382345;1,90642581776092;-0,825322267224863;0,887779972789677;1,78637893336072;1,96602075315194;1,87910192425657;0,577319967354157;2,41904963881758;1,59309029836857;1,81034552479774;2,03547638361965;-0,524994783024054;1,01463848083628;1,18175274687974;0,800376965989078;1,49192010638913;1,43339787594222;3,12165471831922;0,624206209937966;1,32462781837264;1,33599475186682;1,22635320517661;0,932623277461156;1,37397020546273;0,969132340663333;-0,742644402383102;-0,0168872645870159;1,80188742861342;0,907289298092275;1,15853525699201;2,04492749599824;0,749721874792828;2,45769681620619;1,53097908392898;1,33970642739594;-0,298005044965029;1,33748834288877;2,2239763927802
"9";0,655945059064696;1,40684028098302;1,60918600430351;1,97989780232989;1,61398128514707;1,0053472146922;1,34683508079498;1,03721951401436;0,940303867346246;-0,325261566761746;1,13689215009633;1,51145354487725;1,26066441530445;1,0255025854399;0,991831153320143;1,22080143695977;1,3050482141144;1,31529482509238;1,27322710391236;1,16633901146854;1,64808714057516;0,138436258130184;-0,632279780175317;1,53875550627137;0,462605894783534;1,17472984920207;0,108360859467305;-0,51508510134432;1,20262750063675;1,27734757937911;0,614266680792353;0,791047885349591;1,40383029506542;1,63111733928627;1,21613762754694;0,695968893882859;0,932232307738878;1,67931753956463;0,892785891328488;-0,0438072501239422;1,03982469819363;1,09340338155888;0,935924092150863;1,47252663313807;0,878375310758772;1,48748145119118;2,18199178742064;1,08325157252492;1,83433275100487;1,50793124380311
"10";1,01849209817309;1,5452786567156;-0,38773728529318;0,543965572715561;1,06019453026117;-0,00376805216552334;1,27702603211094;1,1755263926962;-0,0247231107426851;1,20415253416092;0,406733935070623;0,830384321491585;0,685656742093452;1,13310987928609;0,710076744830241;0,545907894431342;1,42185612426749;1,60416704658713;0,831400426738934;1,6450866827948;0,482230641552067;1,30936847942823;1,80048857193204;2,24442425357545;0,580631854724347;1,40395013775123;1,36606872763226;0,335093598537484;0,0216926594031257;0,300023018570434;0,559970419654669;0,574555156870738;1,10481034897247;1,17324721556147;0,959088119832869;0,938947471124589;-0,0382794699962208;0,964264956001304;1,75575335735348;1,60901966856987;1,17901535799076;-0,89609922915846;0,671682590814672;-0,327842779004282;1,16861880988747;1,29089616167231;0,539720692544765;2,27371879104324;1,374958866094;1,18567668285187
